  forking is not supported on this platform

   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-05-21 11:41:25 /images/logo.svg ..................................................................... ~ 3.31ms
  2026-05-21 11:41:26 /favicon.ico ......................................................................... ~ 0.42ms
  2026-05-21 11:41:27 /admin/rooms/create ................................................................ ~ 511.05ms
  2026-05-21 11:41:27 /build/assets/app-DHbK4RWE.css ..................................................... ~ 514.56ms
  2026-05-21 11:41:28 /build/assets/app-CasETRYy.js ........................................................ ~ 4.04ms
  2026-05-21 11:41:28 /images/logo.svg ..................................................................... ~ 6.57ms
  2026-05-21 11:41:28 /favicon.ico ......................................................................... ~ 0.47ms
  2026-05-21 11:41:57 /admin/rooms/create ...................................................................... ~ 1s
  2026-05-21 11:41:58 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.41ms
  2026-05-21 11:41:58 /build/assets/app-CasETRYy.js ........................................................ ~ 2.45ms
  2026-05-21 11:41:58 /images/logo.svg ..................................................................... ~ 4.10ms
  2026-05-21 11:41:58 /favicon.ico ......................................................................... ~ 0.50ms
  2026-05-21 11:41:59 /admin/rooms ............................................................................. ~ 1s
  2026-05-21 11:41:59 /build/assets/app-DHbK4RWE.css ..................................................... ~ 517.75ms
  2026-05-21 11:41:59 /build/assets/app-CasETRYy.js ........................................................ ~ 4.07ms
  2026-05-21 11:41:59 /images/logo.svg ..................................................................... ~ 6.19ms
  2026-05-21 11:42:00 /favicon.ico ......................................................................... ~ 0.52ms
  2026-05-21 11:42:01 /admin/rooms/10/edit ..................................................................... ~ 1s
  2026-05-21 11:42:01 /build/assets/app-DHbK4RWE.css ........................................................... ~ 1s
  2026-05-21 11:42:02 /build/assets/app-CasETRYy.js ........................................................ ~ 3.96ms
  2026-05-21 11:42:02 /storage/rooms/5gA7j48vPEU4ZslQ6hWVpDWihZW6tnjAYMhb6LJ4.jpg .......................... ~ 5.81ms
  2026-05-21 11:42:02 /images/logo.svg ..................................................................... ~ 7.93ms
  2026-05-21 11:42:02 /favicon.ico ......................................................................... ~ 0.48ms
  2026-05-21 11:42:03 /admin/rooms ............................................................................. ~ 1s
  2026-05-21 11:42:03 /build/assets/app-DHbK4RWE.css ........................................................... ~ 1s
  2026-05-21 11:42:04 /build/assets/app-CasETRYy.js ........................................................ ~ 2.72ms
  2026-05-21 11:42:04 /images/logo.svg ..................................................................... ~ 5.06ms
  2026-05-21 11:42:04 /favicon.ico ......................................................................... ~ 0.38ms
  2026-05-21 11:42:05 /favicon.ico ......................................................................... ~ 0.90ms
  2026-05-21 11:42:06 /admin/rooms ....................................................................... ~ 513.58ms
  2026-05-21 11:42:06 /build/assets/app-DHbK4RWE.css ..................................................... ~ 516.30ms
  2026-05-21 11:42:07 /build/assets/app-CasETRYy.js ........................................................ ~ 2.75ms
  2026-05-21 11:42:07 /images/logo.svg ..................................................................... ~ 4.53ms
  2026-05-21 11:42:07 /favicon.ico ......................................................................... ~ 0.44ms
  2026-05-21 11:42:08 /favicon.ico ......................................................................... ~ 0.69ms
  2026-05-21 11:42:09 /admin/rooms ....................................................................... ~ 514.00ms
  2026-05-21 11:42:09 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.38ms
  2026-05-21 11:42:09 /build/assets/app-CasETRYy.js ........................................................ ~ 2.47ms
  2026-05-21 11:42:09 /images/logo.svg ..................................................................... ~ 4.76ms
  2026-05-21 11:42:10 /favicon.ico ......................................................................... ~ 0.41ms
  2026-05-21 11:42:10 /dashboard ......................................................................... ~ 514.47ms
  2026-05-21 11:42:11 /admin/dashboard ................................................................... ~ 510.64ms
  2026-05-21 11:42:11 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.58ms
  2026-05-21 11:42:11 /build/assets/app-CasETRYy.js ........................................................ ~ 2.78ms
  2026-05-21 11:42:11 /images/logo.svg ..................................................................... ~ 5.73ms
  2026-05-21 11:42:11 /favicon.ico ......................................................................... ~ 0.54ms
  2026-05-21 11:42:14 /admin/rooms ....................................................................... ~ 511.91ms
  2026-05-21 11:42:14 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.49ms
  2026-05-21 11:42:14 /build/assets/app-CasETRYy.js ........................................................ ~ 2.18ms
  2026-05-21 11:42:14 /images/logo.svg ..................................................................... ~ 4.97ms
  2026-05-21 11:42:14 /favicon.ico ......................................................................... ~ 0.43ms
  2026-05-21 11:42:17 /dashboard ......................................................................... ~ 511.62ms
  2026-05-21 11:42:17 /admin/dashboard ......................................................................... ~ 1s
  2026-05-21 11:42:18 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.75ms
  2026-05-21 11:42:18 /build/assets/app-CasETRYy.js ........................................................ ~ 3.45ms
  2026-05-21 11:42:18 /images/logo.svg ..................................................................... ~ 7.46ms
  2026-05-21 11:42:18 /favicon.ico ......................................................................... ~ 0.33ms
  2026-05-21 11:43:14 /admin/bookings .................................................................... ~ 510.83ms
  2026-05-21 11:43:14 /admin/bookings .......................................................................... ~ 1s
  2026-05-21 11:43:15 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.48ms
  2026-05-21 11:43:15 /build/assets/app-CasETRYy.js ........................................................ ~ 2.77ms
  2026-05-21 11:43:15 /images/logo.svg ..................................................................... ~ 4.72ms
  2026-05-21 11:43:15 /favicon.ico ......................................................................... ~ 0.50ms
  2026-05-21 11:43:51 /admin/bookings .......................................................................... ~ 1s
  2026-05-21 11:43:52 /build/assets/app-DHbK4RWE.css ....................................................... ~ 1.13ms
  2026-05-21 11:43:52 /build/assets/app-CasETRYy.js ........................................................ ~ 4.24ms
  2026-05-21 11:43:52 /images/logo.svg ..................................................................... ~ 6.13ms
  2026-05-21 11:43:52 /favicon.ico ......................................................................... ~ 0.50ms
  2026-05-21 11:44:14 /admin/dashboard ................................................................... ~ 511.51ms
  2026-05-21 11:44:15 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.41ms
  2026-05-21 11:44:15 /build/assets/app-CasETRYy.js ........................................................ ~ 2.72ms
  2026-05-21 11:44:15 /images/logo.svg ..................................................................... ~ 4.84ms
  2026-05-21 11:44:15 /favicon.ico ......................................................................... ~ 0.31ms
  2026-05-21 11:44:16 /admin/payments .......................................................................... ~ 1s
  2026-05-21 11:44:17 /build/assets/app-DHbK4RWE.css ........................................................... ~ 1s
  2026-05-21 11:44:18 /build/assets/app-CasETRYy.js ........................................................ ~ 3.81ms
  2026-05-21 11:44:18 /images/logo.svg ..................................................................... ~ 6.89ms
  2026-05-21 11:44:18 /favicon.ico ......................................................................... ~ 0.49ms
  2026-05-21 11:44:26 /dashboard ......................................................................... ~ 511.58ms
  2026-05-21 11:44:26 /admin/dashboard ......................................................................... ~ 1s
  2026-05-21 11:44:27 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.48ms
  2026-05-21 11:44:27 /build/assets/app-CasETRYy.js ........................................................ ~ 3.14ms
  2026-05-21 11:44:27 /images/logo.svg ..................................................................... ~ 5.42ms
  2026-05-21 11:44:27 /favicon.ico ......................................................................... ~ 0.39ms
  2026-05-21 11:44:29 /admin/reports ........................................................................... ~ 1s
  2026-05-21 11:44:29 /build/assets/app-DHbK4RWE.css ........................................................... ~ 1s
  2026-05-21 11:44:30 /build/assets/app-CasETRYy.js ........................................................ ~ 2.52ms
  2026-05-21 11:44:30 /images/logo.svg ..................................................................... ~ 5.51ms
  2026-05-21 11:44:30 /favicon.ico ......................................................................... ~ 0.47ms
  2026-05-21 11:44:40 /admin/reports ........................................................................... ~ 1s
  2026-05-21 11:44:41 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.41ms
  2026-05-21 11:44:41 /build/assets/app-CasETRYy.js ........................................................ ~ 2.78ms
  2026-05-21 11:44:41 /images/logo.svg ..................................................................... ~ 4.83ms
  2026-05-21 11:44:41 /favicon.ico ......................................................................... ~ 0.35ms
  2026-05-21 11:45:52 /dashboard ............................................................................... ~ 1s
  2026-05-21 11:45:52 /admin/dashboard ......................................................................... ~ 2s
  2026-05-21 11:45:55 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.84ms
  2026-05-21 11:45:55 /build/assets/app-CasETRYy.js ........................................................ ~ 5.83ms
  2026-05-21 11:45:55 /images/logo.svg .................................................................... ~ 13.23ms
  2026-05-21 11:45:55 /favicon.ico ......................................................................... ~ 0.72ms
  2026-05-21 11:46:30 /admin/bookings .................................................................... ~ 510.69ms
  2026-05-21 11:46:30 /admin/bookings .................................................................... ~ 512.52ms
  2026-05-21 11:46:31 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.49ms
  2026-05-21 11:46:31 /build/assets/app-CasETRYy.js ........................................................ ~ 2.63ms
  2026-05-21 11:46:31 /images/logo.svg ..................................................................... ~ 5.53ms
  2026-05-21 11:46:31 /favicon.ico ......................................................................... ~ 0.44ms
  2026-05-21 11:46:32 /admin/bookings .................................................................... ~ 511.63ms
  2026-05-21 11:46:32 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.41ms
  2026-05-21 11:46:32 /build/assets/app-CasETRYy.js ........................................................ ~ 2.81ms
  2026-05-21 11:46:32 /images/logo.svg ..................................................................... ~ 2.71ms
  2026-05-21 11:46:32 /favicon.ico ......................................................................... ~ 0.40ms
  2026-05-21 11:46:46 /admin/bookings/1/status ........................................................... ~ 513.47ms
  2026-05-21 11:46:47 /admin/bookings .................................................................... ~ 511.37ms
  2026-05-21 11:46:48 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.41ms
  2026-05-21 11:46:48 /build/assets/app-CasETRYy.js ........................................................ ~ 2.20ms
  2026-05-21 11:46:48 /images/logo.svg ..................................................................... ~ 5.09ms
  2026-05-21 11:46:48 /favicon.ico ......................................................................... ~ 0.32ms
  2026-05-21 11:46:49 /admin/bookings .................................................................... ~ 511.56ms
  2026-05-21 11:46:49 /build/assets/app-DHbK4RWE.css ..................................................... ~ 514.24ms
  2026-05-21 11:46:49 /build/assets/app-CasETRYy.js ........................................................ ~ 2.14ms
  2026-05-21 11:46:49 /images/logo.svg ..................................................................... ~ 3.88ms
  2026-05-21 11:46:49 /favicon.ico ......................................................................... ~ 0.38ms
  2026-05-21 11:46:54 /admin/bookings/1 ........................................................................ ~ 1s
  2026-05-21 11:46:54 /build/assets/app-DHbK4RWE.css ........................................................... ~ 1s
  2026-05-21 11:46:55 /build/assets/app-CasETRYy.js ........................................................ ~ 4.28ms
  2026-05-21 11:46:55 /images/logo.svg ..................................................................... ~ 6.63ms
  2026-05-21 11:46:55 /favicon.ico ......................................................................... ~ 1.24ms
  2026-05-21 11:46:58 /admin/dashboard ......................................................................... ~ 1s
  2026-05-21 11:46:59 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.48ms
  2026-05-21 11:46:59 /build/assets/app-CasETRYy.js ........................................................ ~ 2.32ms
  2026-05-21 11:46:59 /images/logo.svg ..................................................................... ~ 5.08ms
  2026-05-21 11:46:59 /favicon.ico ......................................................................... ~ 0.34ms
  2026-05-21 11:47:02 /admin/bookings .................................................................... ~ 516.43ms
  2026-05-21 11:47:02 /build/assets/app-DHbK4RWE.css ..................................................... ~ 519.11ms
  2026-05-21 11:47:02 /build/assets/app-CasETRYy.js ........................................................ ~ 4.36ms
  2026-05-21 11:47:02 /images/logo.svg ..................................................................... ~ 6.71ms
  2026-05-21 11:47:02 /favicon.ico ......................................................................... ~ 0.48ms
  2026-05-21 11:47:04 /admin/bookings .......................................................................... ~ 1s
  2026-05-21 11:47:04 /build/assets/app-DHbK4RWE.css ..................................................... ~ 526.81ms
  2026-05-21 11:47:04 /build/assets/app-CasETRYy.js ........................................................ ~ 3.11ms
  2026-05-21 11:47:04 /images/logo.svg ..................................................................... ~ 6.10ms
  2026-05-21 11:47:04 /favicon.ico ......................................................................... ~ 0.41ms
  2026-05-21 11:47:05 /admin/bookings/2 .................................................................. ~ 512.57ms
  2026-05-21 11:47:05 /build/assets/app-DHbK4RWE.css ..................................................... ~ 510.07ms
  2026-05-21 11:47:06 /build/assets/app-CasETRYy.js ........................................................ ~ 2.67ms
  2026-05-21 11:47:06 /images/logo.svg ..................................................................... ~ 6.02ms
  2026-05-21 11:47:06 /favicon.ico ......................................................................... ~ 0.42ms
  2026-05-21 11:47:09 /admin/dashboard ................................................................... ~ 511.59ms
  2026-05-21 11:47:09 /build/assets/app-DHbK4RWE.css ..................................................... ~ 514.88ms
  2026-05-21 11:47:10 /build/assets/app-CasETRYy.js ........................................................ ~ 2.38ms
  2026-05-21 11:47:10 /images/logo.svg ..................................................................... ~ 4.25ms
  2026-05-21 11:47:10 /favicon.ico ......................................................................... ~ 0.40ms
  2026-05-21 11:47:11 /admin/bookings .................................................................... ~ 512.76ms
  2026-05-21 11:47:12 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.45ms
  2026-05-21 11:47:12 /build/assets/app-CasETRYy.js ........................................................ ~ 2.50ms
  2026-05-21 11:47:12 /images/logo.svg ..................................................................... ~ 3.28ms
  2026-05-21 11:47:12 /favicon.ico ......................................................................... ~ 0.41ms
  2026-05-21 11:47:16 /admin/bookings .................................................................... ~ 512.33ms
  2026-05-21 11:47:17 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.46ms
  2026-05-21 11:47:17 /build/assets/app-CasETRYy.js ........................................................ ~ 2.55ms
  2026-05-21 11:47:17 /images/logo.svg ..................................................................... ~ 4.72ms
  2026-05-21 11:47:17 /favicon.ico ......................................................................... ~ 0.44ms
  2026-05-21 11:47:18 /dashboard ............................................................................... ~ 1s
  2026-05-21 11:47:18 /admin/dashboard ................................................................... ~ 516.13ms
  2026-05-21 11:47:19 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.82ms
  2026-05-21 11:47:19 /build/assets/app-CasETRYy.js ........................................................ ~ 3.06ms
  2026-05-21 11:47:19 /images/logo.svg ..................................................................... ~ 5.63ms
  2026-05-21 11:47:19 /favicon.ico ......................................................................... ~ 0.41ms
  2026-05-21 11:47:19 /admin/reports ........................................................................... ~ 1s
  2026-05-21 11:47:20 /build/assets/app-DHbK4RWE.css ........................................................... ~ 1s
  2026-05-21 11:47:20 /build/assets/app-CasETRYy.js ........................................................ ~ 2.56ms
  2026-05-21 11:47:20 /images/logo.svg ..................................................................... ~ 5.12ms
  2026-05-21 11:47:20 /favicon.ico ......................................................................... ~ 0.35ms
  2026-05-21 11:47:30 /dashboard ......................................................................... ~ 516.07ms
  2026-05-21 11:47:30 /admin/dashboard ......................................................................... ~ 1s
  2026-05-21 11:47:31 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.61ms
  2026-05-21 11:47:31 /build/assets/app-CasETRYy.js ........................................................ ~ 4.26ms
  2026-05-21 11:47:31 /images/logo.svg ..................................................................... ~ 7.33ms
  2026-05-21 11:47:31 /favicon.ico ......................................................................... ~ 0.66ms
  2026-05-21 11:47:32 /admin/reports ..................................................................... ~ 513.99ms
  2026-05-21 11:47:32 /build/assets/app-DHbK4RWE.css ..................................................... ~ 517.64ms
  2026-05-21 11:47:33 /build/assets/app-CasETRYy.js ........................................................ ~ 2.67ms
  2026-05-21 11:47:33 /images/logo.svg ..................................................................... ~ 4.79ms
  2026-05-21 11:47:33 /favicon.ico ......................................................................... ~ 0.33ms
  2026-05-21 11:47:34 /dashboard ......................................................................... ~ 514.85ms
  2026-05-21 11:47:34 /admin/dashboard ................................................................... ~ 516.20ms
  2026-05-21 11:47:35 /build/assets/app-DHbK4RWE.css ....................................................... ~ 1.37ms
  2026-05-21 11:47:35 /build/assets/app-CasETRYy.js ........................................................ ~ 4.28ms
  2026-05-21 11:47:35 /images/logo.svg ..................................................................... ~ 7.51ms
  2026-05-21 11:47:35 /favicon.ico ......................................................................... ~ 0.45ms
  2026-05-21 11:47:36 /admin/payments .................................................................... ~ 511.60ms
  2026-05-21 11:47:37 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.68ms
  2026-05-21 11:47:37 /build/assets/app-CasETRYy.js ........................................................ ~ 3.26ms
  2026-05-21 11:47:37 /images/logo.svg ..................................................................... ~ 5.63ms
  2026-05-21 11:47:37 /favicon.ico ......................................................................... ~ 0.63ms
  2026-05-21 11:47:44 /admin/payments/1/process ................................................................ ~ 1s
  2026-05-21 11:47:45 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.40ms
  2026-05-21 11:47:45 /build/assets/app-CasETRYy.js ........................................................ ~ 0.42ms
  2026-05-21 11:47:45 /images/logo.svg ..................................................................... ~ 2.27ms
  2026-05-21 11:47:45 /favicon.ico ......................................................................... ~ 0.46ms
  2026-05-21 11:47:50 /favicon.ico ......................................................................... ~ 1.16ms
  2026-05-21 11:47:56 /admin/payments/1/process ................................................................ ~ 1s
  2026-05-21 11:47:56 /build/assets/app-DHbK4RWE.css ........................................................... ~ 1s
  2026-05-21 11:47:57 /build/assets/app-CasETRYy.js ........................................................ ~ 4.19ms
  2026-05-21 11:47:57 /images/logo.svg ..................................................................... ~ 7.19ms
  2026-05-21 11:47:57 /favicon.ico ......................................................................... ~ 0.49ms
  2026-05-21 11:48:07 /admin/payments/1 .................................................................. ~ 511.65ms
  2026-05-21 11:48:07 /admin/payments/1/process .......................................................... ~ 509.30ms
  2026-05-21 11:48:08 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.41ms
  2026-05-21 11:48:08 /build/assets/app-CasETRYy.js ........................................................ ~ 2.64ms
  2026-05-21 11:48:08 /images/logo.svg ..................................................................... ~ 5.25ms
  2026-05-21 11:48:08 /favicon.ico ......................................................................... ~ 0.35ms
  2026-05-21 11:51:15 /admin/payments/1/process ................................................................ ~ 1s
  2026-05-21 11:51:16 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.36ms
  2026-05-21 11:51:16 /build/assets/app-CasETRYy.js ........................................................ ~ 3.07ms
  2026-05-21 11:51:16 /images/logo.svg ..................................................................... ~ 5.18ms
  2026-05-21 11:51:16 /favicon.ico ......................................................................... ~ 0.35ms
  2026-05-21 11:51:19 /admin/payments/1 .................................................................. ~ 515.84ms
  2026-05-21 11:51:19 /admin/payments/1/process .......................................................... ~ 508.47ms
  2026-05-21 11:51:20 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.58ms
  2026-05-21 11:51:20 /build/assets/app-CasETRYy.js ........................................................ ~ 2.56ms
  2026-05-21 11:51:20 /images/logo.svg ..................................................................... ~ 4.69ms
  2026-05-21 11:51:20 /favicon.ico ......................................................................... ~ 0.45ms
  2026-05-21 11:51:30 /admin/payments/1/process .......................................................... ~ 513.07ms
  2026-05-21 11:51:31 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.61ms
  2026-05-21 11:51:31 /build/assets/app-CasETRYy.js ........................................................ ~ 3.27ms
  2026-05-21 11:51:31 /images/logo.svg ..................................................................... ~ 5.91ms
  2026-05-21 11:51:31 /favicon.ico ......................................................................... ~ 0.50ms
  2026-05-21 11:53:48 /admin/payments/1 .................................................................. ~ 513.13ms
  2026-05-21 11:53:49 /admin/payments/1/process ................................................................ ~ 1s
  2026-05-21 11:53:50 /build/assets/app-DHbK4RWE.css ....................................................... ~ 1.12ms
  2026-05-21 11:53:50 /build/assets/app-CasETRYy.js ........................................................ ~ 4.67ms
  2026-05-21 11:53:50 /images/logo.svg ..................................................................... ~ 6.75ms
  2026-05-21 11:53:50 /favicon.ico ......................................................................... ~ 0.51ms
  2026-05-21 11:54:02 /admin/payments .......................................................................... ~ 1s
  2026-05-21 11:54:02 /build/assets/app-DHbK4RWE.css ........................................................... ~ 1s
  2026-05-21 11:54:03 /build/assets/app-CasETRYy.js ........................................................ ~ 3.97ms
  2026-05-21 11:54:03 /images/logo.svg ..................................................................... ~ 6.77ms
  2026-05-21 11:54:03 /favicon.ico ......................................................................... ~ 0.62ms
  2026-05-21 11:54:06 /admin/payments/1/process ................................................................ ~ 1s
  2026-05-21 11:54:06 /build/assets/app-DHbK4RWE.css ........................................................... ~ 1s
  2026-05-21 11:54:07 /build/assets/app-CasETRYy.js ........................................................ ~ 0.55ms
  2026-05-21 11:54:07 /images/logo.svg ..................................................................... ~ 0.34ms
  2026-05-21 11:54:07 /favicon.ico ......................................................................... ~ 0.41ms
  2026-05-21 11:54:12 /admin/payments .................................................................... ~ 511.94ms
  2026-05-21 11:54:12 /build/assets/app-DHbK4RWE.css ..................................................... ~ 514.29ms
  2026-05-21 11:54:13 /build/assets/app-CasETRYy.js ........................................................ ~ 1.99ms
  2026-05-21 11:54:13 /images/logo.svg ..................................................................... ~ 3.18ms
  2026-05-21 11:54:13 /favicon.ico ......................................................................... ~ 0.40ms
  2026-05-21 11:55:22 /admin/payments .................................................................... ~ 510.24ms
  2026-05-21 11:55:22 /build/assets/app-DHbK4RWE.css ..................................................... ~ 513.61ms
  2026-05-21 11:55:23 /build/assets/app-CasETRYy.js ........................................................ ~ 2.98ms
  2026-05-21 11:55:23 /images/logo.svg ..................................................................... ~ 4.91ms
  2026-05-21 11:55:23 /favicon.ico ......................................................................... ~ 0.45ms
  2026-05-21 11:55:33 /dashboard ......................................................................... ~ 512.79ms
  2026-05-21 11:55:33 /admin/dashboard ......................................................................... ~ 1s
  2026-05-21 11:55:34 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.50ms
  2026-05-21 11:55:34 /build/assets/app-CasETRYy.js ........................................................ ~ 0.57ms
  2026-05-21 11:55:34 /images/logo.svg ..................................................................... ~ 3.24ms
  2026-05-21 11:55:34 /favicon.ico ......................................................................... ~ 0.76ms
  2026-05-21 11:55:36 /admin/reports ..................................................................... ~ 510.51ms
  2026-05-21 11:55:37 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.61ms
  2026-05-21 11:55:37 /build/assets/app-CasETRYy.js ........................................................ ~ 2.98ms
  2026-05-21 11:55:37 /images/logo.svg ..................................................................... ~ 5.64ms
  2026-05-21 11:55:37 /favicon.ico ......................................................................... ~ 0.47ms
  2026-05-21 11:55:48 /dashboard ......................................................................... ~ 509.52ms
  2026-05-21 11:55:48 /admin/dashboard ......................................................................... ~ 1s
  2026-05-21 11:55:49 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.93ms
  2026-05-21 11:55:49 /build/assets/app-CasETRYy.js ........................................................ ~ 4.46ms
  2026-05-21 11:55:49 /images/logo.svg ..................................................................... ~ 7.55ms
  2026-05-21 11:55:49 /favicon.ico ......................................................................... ~ 0.60ms
  2026-05-21 11:55:51 /logout ............................................................................ ~ 509.53ms
  2026-05-21 11:55:52 / .................................................................................. ~ 507.35ms
  2026-05-21 11:55:53 /images/logo.svg ..................................................................... ~ 0.60ms
  2026-05-21 11:55:53 /favicon.ico ......................................................................... ~ 0.84ms
  2026-05-21 11:55:55 /favicon.ico ......................................................................... ~ 0.88ms
  2026-05-21 11:55:57 /favicon.ico ......................................................................... ~ 0.87ms
  2026-05-21 11:55:58 /rooms ............................................................................. ~ 512.06ms
  2026-05-21 11:55:58 /build/assets/app-DHbK4RWE.css ....................................................... ~ 0.39ms
  2026-05-21 11:55:58 /build/assets/app-CasETRYy.js ........................................................ ~ 3.52ms
  2026-05-21 11:55:58 /images/logo.svg ..................................................................... ~ 0.48ms
  2026-05-21 11:55:58 /storage/rooms/5gA7j48vPEU4ZslQ6hWVpDWihZW6tnjAYMhb6LJ4.jpg .......................... ~ 2.69ms
  2026-05-21 11:55:59 /favicon.ico ......................................................................... ~ 0.75ms
  2026-05-21 12:24:47 / ........................................................................................ ~ 1s
  2026-05-21 12:24:48 /images/logo.svg ..................................................................... ~ 0.46ms
  2026-05-21 12:30:28 / ........................................................................................ ~ 1s
  2026-05-21 12:30:28 /images/logo.svg ..................................................................... ~ 0.64ms
  2026-05-21 12:30:30 /favicon.ico ......................................................................... ~ 0.94ms
  2026-05-21 12:30:31 /favicon.ico ......................................................................... ~ 1.22ms
  2026-05-21 12:30:36 /favicon.ico ......................................................................... ~ 0.75ms
  2026-05-21 12:36:33 / ........................................................................................ ~ 1s
  2026-05-21 12:36:33 /images/logo.svg ..................................................................... ~ 0.66ms
  2026-05-21 12:36:34 /favicon.ico ......................................................................... ~ 0.85ms
  2026-05-21 12:36:35 /favicon.ico ......................................................................... ~ 0.93ms
  2026-05-21 12:36:37 /favicon.ico ......................................................................... ~ 0.76ms
  2026-05-21 12:56:22 / .................................................................................. ~ 505.55ms
  2026-05-21 12:56:23 /images/logo.svg ..................................................................... ~ 0.45ms
  2026-05-21 13:05:50 / .................................................................................. ~ 518.06ms
  2026-05-21 13:05:50 /images/logo.svg ..................................................................... ~ 0.55ms
  2026-05-21 13:06:32 /favicon.ico ......................................................................... ~ 2.70ms
  2026-05-21 13:06:34 /favicon.ico ......................................................................... ~ 1.10ms
  2026-05-21 13:06:37 /favicon.ico ......................................................................... ~ 1.22ms
  2026-05-21 13:06:44 / .................................................................................. ~ 512.49ms
  2026-05-21 13:06:44 /images/logo.svg ..................................................................... ~ 0.52ms
  2026-05-21 13:06:45 /favicon.ico ......................................................................... ~ 0.86ms
  2026-05-21 13:07:22 /rooms ............................................................................. ~ 513.68ms
  2026-05-21 13:07:22 /build/assets/app-CB6j69-O.css ..................................................... ~ 517.42ms
  2026-05-21 13:07:22 /build/assets/app-DzL95VmS.js ........................................................ ~ 2.23ms
  2026-05-21 13:07:22 /images/logo.svg ..................................................................... ~ 3.91ms
  2026-05-21 13:07:22 /favicon.ico ......................................................................... ~ 0.30ms
  2026-05-21 13:16:03 / .................................................................................. ~ 504.64ms
  2026-05-21 13:16:04 /images/logo.svg ..................................................................... ~ 0.58ms
  2026-05-21 13:17:23 / .................................................................................. ~ 500.77ms
  2026-05-21 13:17:23 /images/logo.svg ..................................................................... ~ 0.54ms
  2026-05-21 13:21:26 /register ................................................................................ ~ 1s
  2026-05-21 13:21:28 /dashboard ......................................................................... ~ 512.84ms
  2026-05-21 13:21:28 /admin/dashboard ......................................................................... ~ 1s
  2026-05-21 13:21:29 /register .......................................................................... ~ 511.48ms
  2026-05-21 13:21:39 / ........................................................................................ ~ 1s
  2026-05-21 13:21:39 /images/logo.svg ..................................................................... ~ 0.50ms
  2026-05-21 13:21:41 /dashboard ......................................................................... ~ 516.33ms
  2026-05-21 13:21:42 /admin/dashboard ................................................................... ~ 508.56ms
  2026-05-21 13:21:42 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.55ms
  2026-05-21 13:21:42 /build/assets/app-CUnLiaIf.js ........................................................ ~ 2.65ms
  2026-05-21 13:21:42 /images/logo.svg ..................................................................... ~ 4.75ms
  2026-05-21 13:21:46 /admin/rooms ....................................................................... ~ 514.38ms
  2026-05-21 13:21:46 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.43ms
  2026-05-21 13:21:46 /build/assets/app-CUnLiaIf.js ........................................................ ~ 2.30ms
  2026-05-21 13:21:46 /images/logo.svg ..................................................................... ~ 4.45ms
  2026-05-21 13:21:47 /admin/rooms/create ................................................................ ~ 517.25ms
  2026-05-21 13:21:48 /build/assets/app-DkxuJA1c.css ....................................................... ~ 1.33ms
  2026-05-21 13:21:48 /build/assets/app-CUnLiaIf.js ....................................................... ~ 20.50ms
  2026-05-21 13:21:48 /images/logo.svg .................................................................... ~ 24.55ms
  2026-05-21 13:22:12 /admin/rooms ....................................................................... ~ 510.85ms
  2026-05-21 13:22:13 /admin/rooms ....................................................................... ~ 513.21ms
  2026-05-21 13:22:13 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.65ms
  2026-05-21 13:22:13 /build/assets/app-CUnLiaIf.js ........................................................ ~ 3.31ms
  2026-05-21 13:22:13 /images/logo.svg ..................................................................... ~ 5.71ms
  2026-05-21 13:22:18 /dashboard ......................................................................... ~ 517.49ms
  2026-05-21 13:22:19 /admin/dashboard ................................................................... ~ 508.85ms
  2026-05-21 13:22:19 /build/assets/app-DkxuJA1c.css ....................................................... ~ 0.61ms
